InstanceType,AcceleratorName,AcceleratorCount,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
e2-medium,,,4.0,,0.037731,0.011318,us-east4,us-east4-b
e2-medium,,,4.0,,0.037731,0.011318,us-east4,us-east4-c
e2-standard-2,,,8.0,,0.067006,0.020102,us-east5,us-east5-a
e2-standard-2,,,8.0,,0.067006,0.020102,us-east5,us-east5-b
e2-standard-2,,,8.0,,0.067006,0.020102,us-east5,us-east5-c
e2-standard-4,,,16.0,,0.134012,0.040204,us-east5,us-east5-a
e2-standard-4,,,16.0,,0.134012,0.040204,us-east5,us-east5-b
e2-standard-4,,,16.0,,0.134012,0.040204,us-east5,us-east5-c
e2-standard-8,,,32.0,,0.268024,0.080408,us-east5,us-east5-a
e2-standard-8,,,32.0,,0.268024,0.080408,us-east5,us-east5-b
e2-standard-8,,,32.0,,0.268024,0.080408,us-east5,us-east5-c
e2-standard-16,,,64.0,,0.536048,0.160816,us-east5,us-east5-a
e2-standard-16,,,64.0,,0.536048,0.160816,us-east5,us-east5-b
e2-standard-16,,,64.0,,0.536048,0.160816,us-east5,us-east5-c
e2-standard-32,,,128.0,,1.072096,0.321632,us-east5,us-east5-a
e2-standard-32,,,128.0,,1.072096,0.321632,us-east5,us-east5-b
e2-standard-32,,,128.0,,1.072096,0.321632,us-east5,us-east5-c
e2-highmem-2,,,16.0,,0.09039,0.027118,us-east5,us-east5-a
e2-highmem-2,,,16.0,,0.09039,0.027118,us-east5,us-east5-b
e2-highmem-2,,,16.0,,0.09039,0.027118,us-east5,us-east5-c
e2-highmem-4,,,32.0,,0.18078,0.054236,us-east5,us-east5-a
e2-highmem-4,,,32.0,,0.18078,0.054236,us-east5,us-east5-b
e2-highmem-4,,,32.0,,0.18078,0.054236,us-east5,us-east5-c
e2-highmem-8,,,64.0,,0.36156,0.108472,us-east5,us-east5-a
e2-highmem-8,,,64.0,,0.36156,0.108472,us-east5,us-east5-b
e2-highmem-8,,,64.0,,0.36156,0.108472,us-east5,us-east5-c
e2-highmem-16,,,128.0,,0.72312,0.216944,us-east5,us-east5-a
e2-highmem-16,,,128.0,,0.72312,0.216944,us-east5,us-east5-b
e2-highmem-16,,,128.0,,0.72312,0.216944,us-east5,us-east5-c
e2-highcpu-2,,,2.0,,0.049468,0.01484,us-east5,us-east5-a
e2-highcpu-2,,,2.0,,0.049468,0.01484,us-east5,us-east5-b
e2-highcpu-2,,,2.0,,0.049468,0.01484,us-east5,us-east5-c
e2-highcpu-4,,,4.0,,0.098936,0.02968,us-east5,us-east5-a
e2-highcpu-4,,,4.0,,0.098936,0.02968,us-east5,us-east5-b
e2-highcpu-4,,,4.0,,0.098936,0.02968,us-east5,us-east5-c
e2-highcpu-8,,,8.0,,0.197872,0.05936,us-east5,us-east5-a
e2-highcpu-8,,,8.0,,0.197872,0.05936,us-east5,us-east5-b
e2-highcpu-8,,,8.0,,0.197872,0.05936,us-east5,us-east5-c
e2-highcpu-16,,,16.0,,0.395744,0.11872,us-east5,us-east5-a
e2-highcpu-16,,,16.0,,0.395744,0.11872,us-east5,us-east5-b
e2-highcpu-16,,,16.0,,0.395744,0.11872,us-east5,us-east5-c
e2-highcpu-32,,,32.0,,0.791488,0.23744,us-east5,us-east5-a
e2-highcpu-32,,,32.0,,0.791488,0.23744,us-east5,us-east5-b
e2-highcpu-32,,,32.0,,0.791488,0.23744,us-east5,us-east5-c
e2-micro,,,1.0,,0.008376,0.002513,us-east5,us-east5-a
e2-micro,,,1.0,,0.008376,0.002513,us-east5,us-east5-b
e2-micro,,,1.0,,0.008376,0.002513,us-east5,us-east5-c
e2-small,,,2.0,,0.016751,0.005025,us-east5,us-east5-a
e2-small,,,2.0,,0.016751,0.005025,us-east5,us-east5-b
e2-small,,,2.0,,0.016751,0.005025,us-east5,us-east5-c
e2-medium,,,4.0,,0.033503,0.010051,us-east5,us-east5-a
e2-medium,,,4.0,,0.033503,0.010051,us-east5,us-east5-b
e2-medium,,,4.0,,0.033503,0.010051,us-east5,us-east5-c
e2-standard-2,,,8.0,,0.079076,0.023722,us-south1,us-south1-a
e2-standard-2,,,8.0,,0.079076,0.023722,us-south1,us-south1-b
e2-standard-2,,,8.0,,0.079076,0.023722,us-south1,us-south1-c
e2-standard-4,,,16.0,,0.158152,0.047444,us-south1,us-south1-a
e2-standard-4,,,16.0,,0.158152,0.047444,us-south1,us-south1-b
e2-standard-4,,,16.0,,0.158152,0.047444,us-south1,us-south1-c
e2-standard-8,,,32.0,,0.316304,0.094888,us-south1,us-south1-a
e2-standard-8,,,32.0,,0.316304,0.094888,us-south1,us-south1-b
e2-standard-8,,,32.0,,0.316304,0.094888,us-south1,us-south1-c
e2-standard-16,,,64.0,,0.632608,0.189776,us-south1,us-south1-a
e2-standard-16,,,64.0,,0.632608,0.189776,us-south1,us-south1-b
e2-standard-16,,,64.0,,0.632608,0.189776,us-south1,us-south1-c
e2-standard-32,,,128.0,,1.265216,0.379552,us-south1,us-south1-a
e2-standard-32,,,128.0,,1.265216,0.379552,us-south1,us-south1-b
e2-standard-32,,,128.0,,1.265216,0.379552,us-south1,us-south1-c
e2-highmem-2,,,16.0,,0.106676,0.032002,us-south1,us-south1-a
e2-highmem-2,,,16.0,,0.106676,0.032002,us-south1,us-south1-b
e2-highmem-2,,,16.0,,0.106676,0.032002,us-south1,us-south1-c
e2-highmem-4,,,32.0,,0.213352,0.064004,us-south1,us-south1-a
e2-highmem-4,,,32.0,,0.213352,0.064004,us-south1,us-south1-b
e2-highmem-4,,,32.0,,0.213352,0.064004,us-south1,us-south1-c
e2-highmem-8,,,64.0,,0.426704,0.128008,us-south1,us-south1-a
e2-highmem-8,,,64.0,,0.426704,0.128008,us-south1,us-south1-b
e2-highmem-8,,,64.0,,0.426704,0.128008,us-south1,us-south1-c
e2-highmem-16,,,128.0,,0.853408,0.256016,us-south1,us-south1-a
e2-highmem-16,,,128.0,,0.853408,0.256016,us-south1,us-south1-b
e2-highmem-16,,,128.0,,0.853408,0.256016,us-south1,us-south1-c
e2-highcpu-2,,,2.0,,0.058376,0.017512,us-south1,us-south1-a
e2-highcpu-2,,,2.0,,0.058376,0.017512,us-south1,us-south1-b
e2-highcpu-2,,,2.0,,0.058376,0.017512,us-south1,us-south1-c
e2-highcpu-4,,,4.0,,0.116752,0.035024,us-south1,us-south1-a
e2-highcpu-4,,,4.0,,0.116752,0.035024,us-south1,us-south1-b
e2-highcpu-4,,,4.0,,0.116752,0.035024,us-south1,us-south1-c
e2-highcpu-8,,,8.0,,0.233504,0.070048,us-south1,us-south1-a
e2-highcpu-8,,,8.0,,0.233504,0.070048,us-south1,us-south1-b
e2-highcpu-8,,,8.0,,0.233504,0.070048,us-south1,us-south1-c
e2-highcpu-16,,,16.0,,0.467008,0.140096,us-south1,us-south1-a
e2-highcpu-16,,,16.0,,0.467008,0.140096,us-south1,us-south1-b
e2-highcpu-16,,,16.0,,0.467008,0.140096,us-south1,us-south1-c
e2-highcpu-32,,,32.0,,0.934016,0.280192,us-south1,us-south1-a
e2-highcpu-32,,,32.0,,0.934016,0.280192,us-south1,us-south1-b
e2-highcpu-32,,,32.0,,0.934016,0.280192,us-south1,us-south1-c
e2-micro,,,1.0,,0.009884,0.002965,us-south1,us-south1-a
e2-micro,,,1.0,,0.009884,0.002965,us-south1,us-south1-b
e2-micro,,,1.0,,0.009884,0.002965,us-south1,us-south1-c
e2-small,,,2.0,,0.019769,0.005931,us-south1,us-south1-a
e2-small,,,2.0,,0.019769,0.005931,us-south1,us-south1-b
e2-small,,,2.0,,0.019769,0.005931,us-south1,us-south1-c
e2-medium,,,4.0,,0.039538,0.011861,us-south1,us-south1-a
e2-medium,,,4.0,,0.039538,0.011861,us-south1,us-south1-b
e2-medium,,,4.0,,0.039538,0.011861,us-south1,us-south1-c
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast1,northamerica-northeast1-a
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast1,northamerica-northeast1-b
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast1,northamerica-northeast1-c
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast1,northamerica-northeast1-a
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast1,northamerica-northeast1-b
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast1,northamerica-northeast1-c
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast1,northamerica-northeast1-a
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast1,northamerica-northeast1-b
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast1,northamerica-northeast1-c
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast1,northamerica-northeast1-a
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast1,northamerica-northeast1-b
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast1,northamerica-northeast1-c
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast1,northamerica-northeast1-a
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast1,northamerica-northeast1-b
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast1,northamerica-northeast1-c
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast1,northamerica-northeast1-a
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast1,northamerica-northeast1-b
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast1,northamerica-northeast1-c
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast1,northamerica-northeast1-a
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast1,northamerica-northeast1-b
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast1,northamerica-northeast1-c
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast1,northamerica-northeast1-a
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast1,northamerica-northeast1-b
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast1,northamerica-northeast1-c
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast1,northamerica-northeast1-a
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast1,northamerica-northeast1-b
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast1,northamerica-northeast1-c
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast1,northamerica-northeast1-a
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast1,northamerica-northeast1-b
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast1,northamerica-northeast1-c
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast1,northamerica-northeast1-a
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast1,northamerica-northeast1-b
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast1,northamerica-northeast1-c
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast1,northamerica-northeast1-a
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast1,northamerica-northeast1-b
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast1,northamerica-northeast1-c
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast1,northamerica-northeast1-a
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast1,northamerica-northeast1-b
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast1,northamerica-northeast1-c
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast1,northamerica-northeast1-a
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast1,northamerica-northeast1-b
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast1,northamerica-northeast1-c
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast1,northamerica-northeast1-a
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast1,northamerica-northeast1-b
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast1,northamerica-northeast1-c
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast1,northamerica-northeast1-a
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast1,northamerica-northeast1-b
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast1,northamerica-northeast1-c
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast1,northamerica-northeast1-a
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast1,northamerica-northeast1-b
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast1,northamerica-northeast1-c
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast2,northamerica-northeast2-a
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast2,northamerica-northeast2-b
e2-standard-2,,,8.0,,0.07377,0.022128,northamerica-northeast2,northamerica-northeast2-c
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast2,northamerica-northeast2-a
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast2,northamerica-northeast2-b
e2-standard-4,,,16.0,,0.14754,0.044256,northamerica-northeast2,northamerica-northeast2-c
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast2,northamerica-northeast2-a
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast2,northamerica-northeast2-b
e2-standard-8,,,32.0,,0.29508,0.088512,northamerica-northeast2,northamerica-northeast2-c
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast2,northamerica-northeast2-a
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast2,northamerica-northeast2-b
e2-standard-16,,,64.0,,0.59016,0.177024,northamerica-northeast2,northamerica-northeast2-c
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast2,northamerica-northeast2-a
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast2,northamerica-northeast2-b
e2-standard-32,,,128.0,,1.18032,0.354048,northamerica-northeast2,northamerica-northeast2-c
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast2,northamerica-northeast2-a
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast2,northamerica-northeast2-b
e2-highmem-2,,,16.0,,0.099514,0.029848,northamerica-northeast2,northamerica-northeast2-c
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast2,northamerica-northeast2-a
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast2,northamerica-northeast2-b
e2-highmem-4,,,32.0,,0.199028,0.059696,northamerica-northeast2,northamerica-northeast2-c
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast2,northamerica-northeast2-a
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast2,northamerica-northeast2-b
e2-highmem-8,,,64.0,,0.398056,0.119392,northamerica-northeast2,northamerica-northeast2-c
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast2,northamerica-northeast2-a
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast2,northamerica-northeast2-b
e2-highmem-16,,,128.0,,0.796112,0.238784,northamerica-northeast2,northamerica-northeast2-c
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast2,northamerica-northeast2-a
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast2,northamerica-northeast2-b
e2-highcpu-2,,,2.0,,0.054462,0.016338,northamerica-northeast2,northamerica-northeast2-c
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast2,northamerica-northeast2-a
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast2,northamerica-northeast2-b
e2-highcpu-4,,,4.0,,0.108924,0.032676,northamerica-northeast2,northamerica-northeast2-c
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast2,northamerica-northeast2-a
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast2,northamerica-northeast2-b
e2-highcpu-8,,,8.0,,0.217848,0.065352,northamerica-northeast2,northamerica-northeast2-c
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast2,northamerica-northeast2-a
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast2,northamerica-northeast2-b
e2-highcpu-16,,,16.0,,0.435696,0.130704,northamerica-northeast2,northamerica-northeast2-c
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast2,northamerica-northeast2-a
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast2,northamerica-northeast2-b
e2-highcpu-32,,,32.0,,0.871392,0.261408,northamerica-northeast2,northamerica-northeast2-c
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast2,northamerica-northeast2-a
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast2,northamerica-northeast2-b
e2-micro,,,1.0,,0.009221,0.002766,northamerica-northeast2,northamerica-northeast2-c
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast2,northamerica-northeast2-a
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast2,northamerica-northeast2-b
e2-small,,,2.0,,0.018443,0.005532,northamerica-northeast2,northamerica-northeast2-c
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast2,northamerica-northeast2-a
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast2,northamerica-northeast2-b
e2-medium,,,4.0,,0.036885,0.011064,northamerica-northeast2,northamerica-northeast2-c
e2-standard-2,,,8.0,,0.106368,0.010636,southamerica-east1,southamerica-east1-a
e2-standard-2,,,8.0,,0.106368,0.010636,southamerica-east1,southamerica-east1-b
e2-standard-2,,,8.0,,0.106368,0.010636,southamerica-east1,southamerica-east1-c
e2-standard-4,,,16.0,,0.212736,0.021272,southamerica-east1,southamerica-east1-a
e2-standard-4,,,16.0,,0.212736,0.021272,southamerica-east1,southamerica-east1-b
e2-standard-4,,,16.0,,0.212736,0.021272,southamerica-east1,southamerica-east1-c
e2-standard-8,,,32.0,,0.425472,0.042544,southamerica-east1,southamerica-east1-a
e2-standard-8,,,32.0,,0.425472,0.042544,southamerica-east1,southamerica-east1-b
e2-standard-8,,,32.0,,0.425472,0.042544,southamerica-east1,southamerica-east1-c
e2-standard-16,,,64.0,,0.850944,0.085088,southamerica-east1,southamerica-east1-a
e2-standard-16,,,64.0,,0.850944,0.085088,southamerica-east1,southamerica-east1-b
e2-standard-16,,,64.0,,0.850944,0.085088,southamerica-east1,southamerica-east1-c
e2-standard-32,,,128.0,,1.701888,0.170176,southamerica-east1,southamerica-east1-a
e2-standard-32,,,128.0,,1.701888,0.170176,southamerica-east1,southamerica-east1-b
e2-standard-32,,,128.0,,1.701888,0.170176,southamerica-east1,southamerica-east1-c
e2-highmem-2,,,16.0,,0.143488,0.014348,southamerica-east1,southamerica-east1-a
e2-highmem-2,,,16.0,,0.143488,0.014348,southamerica-east1,southamerica-east1-b
e2-highmem-2,,,16.0,,0.143488,0.014348,southamerica-east1,southamerica-east1-c
e2-highmem-4,,,32.0,,0.286976,0.028696,southamerica-east1,southamerica-east1-a
e2-highmem-4,,,32.0,,0.286976,0.028696,southamerica-east1,southamerica-east1-b
e2-highmem-4,,,32.0,,0.286976,0.028696,southamerica-east1,southamerica-east1-c
e2-highmem-8,,,64.0,,0.573952,0.057392,southamerica-east1,southamerica-east1-a
e2-highmem-8,,,64.0,,0.573952,0.057392,southamerica-east1,southamerica-east1-b
e2-highmem-8,,,64.0,,0.573952,0.057392,southamerica-east1,southamerica-east1-c
e2-highmem-16,,,128.0,,1.147904,0.114784,southamerica-east1,southamerica-east1-a
e2-highmem-16,,,128.0,,1.147904,0.114784,southamerica-east1,southamerica-east1-b
e2-highmem-16,,,128.0,,1.147904,0.114784,southamerica-east1,southamerica-east1-c
e2-highcpu-2,,,2.0,,0.078528,0.007852,southamerica-east1,southamerica-east1-a
e2-highcpu-2,,,2.0,,0.078528,0.007852,southamerica-east1,southamerica-east1-b
e2-highcpu-2,,,2.0,,0.078528,0.007852,southamerica-east1,southamerica-east1-c
e2-highcpu-4,,,4.0,,0.157056,0.015704,southamerica-east1,southamerica-east1-a
e2-highcpu-4,,,4.0,,0.157056,0.015704,southamerica-east1,southamerica-east1-b
e2-highcpu-4,,,4.0,,0.157056,0.015704,southamerica-east1,southamerica-east1-c
e2-highcpu-8,,,8.0,,0.314112,0.031408,southamerica-east1,southamerica-east1-a
e2-highcpu-8,,,8.0,,0.314112,0.031408,southamerica-east1,southamerica-east1-b
e2-highcpu-8,,,8.0,,0.314112,0.031408,southamerica-east1,southamerica-east1-c
e2-highcpu-16,,,16.0,,0.628224,0.062816,southamerica-east1,southamerica-east1-a
e2-highcpu-16,,,16.0,,0.628224,0.062816,southamerica-east1,southamerica-east1-b
e2-highcpu-16,,,16.0,,0.628224,0.062816,southamerica-east1,southamerica-east1-c
e2-highcpu-32,,,32.0,,1.256448,0.125632,southamerica-east1,southamerica-east1-a
e2-highcpu-32,,,32.0,,1.256448,0.125632,southamerica-east1,southamerica-east1-b
e2-highcpu-32,,,32.0,,1.256448,0.125632,southamerica-east1,southamerica-east1-c
e2-micro,,,1.0,,0.013296,0.001329,southamerica-east1,southamerica-east1-a
e2-micro,,,1.0,,0.013296,0.001329,southamerica-east1,southamerica-east1-b
e2-micro,,,1.0,,0.013296,0.001329,southamerica-east1,southamerica-east1-c
e2-small,,,2.0,,0.026592,0.002659,southamerica-east1,southamerica-east1-a
e2-small,,,2.0,,0.026592,0.002659,southamerica-east1,southamerica-east1-b
e2-small,,,2.0,,0.026592,0.002659,southamerica-east1,southamerica-east1-c
e2-medium,,,4.0,,0.053184,0.005318,southamerica-east1,southamerica-east1-a
e2-medium,,,4.0,,0.053184,0.005318,southamerica-east1,southamerica-east1-b
e2-medium,,,4.0,,0.053184,0.005318,southamerica-east1,southamerica-east1-c
e2-standard-2,,,8.0,,0.09583,0.028746,southamerica-west1,southamerica-west1-a
e2-standard-2,,,8.0,,0.09583,0.028746,southamerica-west1,southamerica-west1-b
e2-standard-2,,,8.0,,0.09583,0.028746,southamerica-west1,southamerica-west1-c
e2-standard-4,,,16.0,,0.19166,0.057492,southamerica-west1,southamerica-west1-a
e2-standard-4,,,16.0,,0.19166,0.057492,southamerica-west1,southamerica-west1-b
e2-standard-4,,,16.0,,0.19166,0.057492,southamerica-west1,southamerica-west1-c
e2-standard-8,,,32.0,,0.38332,0.114984,southamerica-west1,southamerica-west1-a
e2-standard-8,,,32.0,,0.38332,0.114984,southamerica-west1,southamerica-west1-b
e2-standard-8,,,32.0,,0.38332,0.114984,southamerica-west1,southamerica-west1-c
e2-standard-16,,,64.0,,0.76664,0.229968,southamerica-west1,southamerica-west1-a
e2-standard-16,,,64.0,,0.76664,0.229968,southamerica-west1,southamerica-west1-b
e2-standard-16,,,64.0,,0.76664,0.229968,southamerica-west1,southamerica-west1-c
e2-standard-32,,,128.0,,1.53328,0.459936,southamerica-west1,southamerica-west1-a
e2-standard-32,,,128.0,,1.53328,0.459936,southamerica-west1,southamerica-west1-b
e2-standard-32,,,128.0,,1.53328,0.459936,southamerica-west1,southamerica-west1-c
e2-highmem-2,,,16.0,,0.129278,0.038778,southamerica-west1,southamerica-west1-a
e2-highmem-2,,,16.0,,0.129278,0.038778,southamerica-west1,southamerica-west1-b
e2-highmem-2,,,16.0,,0.129278,0.038778,southamerica-west1,southamerica-west1-c
e2-highmem-4,,,32.0,,0.258556,0.077556,southamerica-west1,southamerica-west1-a
e2-highmem-4,,,32.0,,0.258556,0.077556,southamerica-west1,southamerica-west1-b
e2-highmem-4,,,32.0,,0.258556,0.077556,southamerica-west1,southamerica-west1-c
e2-highmem-8,,,64.0,,0.517112,0.155112,southamerica-west1,southamerica-west1-a
e2-highmem-8,,,64.0,,0.517112,0.155112,southamerica-west1,southamerica-west1-b
e2-highmem-8,,,64.0,,0.517112,0.155112,southamerica-west1,southamerica-west1-c
e2-highmem-16,,,128.0,,1.034224,0.310224,southamerica-west1,southamerica-west1-a
e2-highmem-16,,,128.0,,1.034224,0.310224,southamerica-west1,southamerica-west1-b
e2-highmem-16,,,128.0,,1.034224,0.310224,southamerica-west1,southamerica-west1-c
e2-highcpu-2,,,2.0,,0.070744,0.021222,southamerica-west1,southamerica-west1-a
e2-highcpu-2,,,2.0,,0.070744,0.021222,southamerica-west1,southamerica-west1-b
e2-highcpu-2,,,2.0,,0.070744,0.021222,southamerica-west1,southamerica-west1-c
e2-highcpu-4,,,4.0,,0.141488,0.042444,southamerica-west1,southamerica-west1-a
e2-highcpu-4,,,4.0,,0.141488,0.042444,southamerica-west1,southamerica-west1-b
e2-highcpu-4,,,4.0,,0.141488,0.042444,southamerica-west1,southamerica-west1-c
e2-highcpu-8,,,8.0,,0.282976,0.084888,southamerica-west1,southamerica-west1-a
e2-highcpu-8,,,8.0,,0.282976,0.084888,southamerica-west1,southamerica-west1-b
e2-highcpu-8,,,8.0,,0.282976,0.084888,southamerica-west1,southamerica-west1-c
e2-highcpu-16,,,16.0,,0.565952,0.169776,southamerica-west1,southamerica-west1-a
e2-highcpu-16,,,16.0,,0.565952,0.169776,southamerica-west1,southamerica-west1-b
e2-highcpu-16,,,16.0,,0.565952,0.169776,southamerica-west1,southamerica-west1-c
e2-highcpu-32,,,32.0,,1.131904,0.339552,southamerica-west1,southamerica-west1-a
e2-highcpu-32,,,32.0,,1.131904,0.339552,southamerica-west1,southamerica-west1-b
e2-highcpu-32,,,32.0,,1.131904,0.339552,southamerica-west1,southamerica-west1-c
e2-micro,,,1.0,,0.01198,0.00359,southamerica-west1,southamerica-west1-a
e2-micro,,,1.0,,0.01198,0.00359,southamerica-west1,southamerica-west1-b
e2-micro,,,1.0,,0.01198,0.00359,southamerica-west1,southamerica-west1-c
e2-small,,,2.0,,0.02396,0.00719,southamerica-west1,southamerica-west1-a
e2-small,,,2.0,,0.02396,0.00719,southamerica-west1,southamerica-west1-b
